method,seed,scenario_key,campaign_size,coordination_strength,tp,fp,tn,fn,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,weak_malicious_recovered,weak_benign_promoted,vehicle_precision,vehicle_recall,vehicle_f1,attacked_vehicles_recovered,benign_vehicles_incorrectly_included,campaign_detection_rate,campaign_precision,campaign_recall,campaign_f1,false_campaign_alert_rate,n_detected_campaign_clusters,n_ground_truth_campaigns,incorrect_campaign_merging,coordinated_events,runtime_graph_construction_sec,runtime_gnn_inference_sec,runtime_clustering_sec,runtime_total_sec,experiment,attack_strength,attacked_model_diversity,total_fleet_size,expected_total_nodes,descriptors_per_vehicle,graph_nodes,attacked_vehicle_count,platform_composition,within_model_attack_similarity,cross_model_attack_similarity,campaign_similarity,benign_cross_model_similarity,malicious_minus_benign_cross_sim,cross_model_edges,same_model_edges,cross_model_edge_percentage,graph_unique_undirected_edges,graph_pyg_stored_edges,graph_directed_status,graph_average_degree,graph_median_degree,graph_graph_density,graph_isolated_nodes,graph_isolated_node_percentage,graph_connected_components,graph_largest_component_size,graph_cross_vehicle_edges,graph_same_vehicle_edges,graph_cross_vehicle_edge_percentage,graph_similarity_threshold,graph_top_k_same_vehicle,graph_top_k_cross_vehicle,graph_graph_construction_time_sec,run_id,runtime_local_ids_sec
descriptor_clustering,101,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.8169333333333334,0.47743010930267,0,94,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,83,0.029906916024629,,0.0013866249937564,1.117644999991171,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.26824729506689,201.01082216419456,200.2153431523235,94.87813908137252,106.13268308282204,0,0,0.0,1017.0,2034.0,undirected_nx_bidirectional_pyg,10.17,12.0,0.05110553,16.0,8.0,22.0,100.0,172.0,845.0,16.9125,0.95,10.0,5.0,0.029511,campaign_size_corrected_strong_n10_descriptor_clustering_seed101_20260611T122913_c25d37dd,
descriptor_clustering,67,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.321578947368421,0.0379706711644926,10,105,0.1,1.0,0.1818181818181818,2,18,1.0,1.0,1.0,1.0,1.0,1,1,0,20,0.0315758750075474,,0.0017046660068444,1.0520155419944786,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",8.353593915602634,8.150180853053037,7.842739250205886,2.144343540072538,6.005837312980499,0,0,0.0,511.0,1022.0,undirected_nx_bidirectional_pyg,5.11,5.0,0.02567839,18.0,9.0,27.0,114.0,46.0,465.0,9.002,0.95,10.0,5.0,0.031209,campaign_size_corrected_weak_n2_descriptor_clustering_seed67_20260611T122940_44523ab0,
fcgnn,67,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.973421052631579,0.5,0,104,0.1,1.0,0.1818181818181818,2,18,1.0,0.0,1.0,0.0,1.0,2,1,0,27,0.0296333340229466,0.0402873749844729,0.0035950840101577,1.087073416041676,campaign_size_corrected,strong,2,20,200,10,200,2,"Chevrolet=1,Kia=1",13.040025968868637,13.04002596886864,13.040959938052966,4.149774510352262,8.890251458516378,0,0,0.0,587.0,1174.0,undirected_nx_bidirectional_pyg,5.87,5.0,0.02949749,18.0,9.0,27.0,114.0,75.0,512.0,12.7768,0.95,10.0,5.0,0.029268,campaign_size_corrected_strong_n2_fcgnn_seed67_20260611T122725_ba4a1ddb,
fcgnn,83,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.8022,0.4915083182696631,0,80,0.5,1.0,0.6666666666666666,10,10,1.0,0.0,1.0,0.0,1.0,3,1,0,131,0.096565791987814,0.0547590000205673,0.0028113749576732,1.2493271669954993,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.2896364548218,201.04479226066587,200.32233922102023,95.96626059765494,105.07853166301092,0,0,0.0,969.0,1938.0,undirected_nx_bidirectional_pyg,9.69,12.5,0.04869347,22.0,11.0,36.0,100.0,202.0,767.0,20.8462,0.95,10.0,5.0,0.09614,campaign_size_corrected_strong_n10_fcgnn_seed83_20260611T122906_f8ae0e93,
standard_gnn,53,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.8452571428571428,0.3808633279074157,0,97,0.25,1.0,0.4,5,15,1.0,1.0,1.0,1.0,1.0,1,1,0,11,0.0293922499986365,0.0334674580371938,0.002982709032949,1.1814746669842862,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.03834100110936,11.878262152979875,10.868302437198343,4.0024813027791595,7.875780850200718,0,0,0.0,658.0,1316.0,undirected_nx_bidirectional_pyg,6.58,5.0,0.03306533,15.0,7.5,29.0,95.0,143.0,515.0,21.7325,0.95,10.0,5.0,0.029027,campaign_size_corrected_strong_n5_standard_gnn_seed53_20260611T122804_3d7dd335,
fcgnn,37,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.2326315789473684,0.0337142526566534,10,96,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0304260409902781,0.0310515830060467,0.0014270420069806,1.0758382910280488,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",10.016484132724536,10.112565158436094,9.454478206905083,1.288933997277148,8.823631161158946,0,0,0.0,489.0,978.0,undirected_nx_bidirectional_pyg,4.89,4.0,0.02457286,25.0,12.5,38.0,125.0,52.0,437.0,10.6339,0.95,10.0,5.0,0.030054,campaign_size_corrected_weak_n2_fcgnn_seed37_20260611T122929_fda9249d,
descriptor_clustering,101,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.4005263157894737,0.0432562615120597,10,103,0.1,1.0,0.1818181818181818,2,18,1.0,1.0,1.0,1.0,1.0,1,1,0,11,0.0323253339738585,,0.0015382909914478,1.1641280420008115,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",12.587485232733332,12.638847909907463,12.421811613492094,-0.0089511030200272,12.647799012927493,0,0,0.0,573.0,1146.0,undirected_nx_bidirectional_pyg,5.73,5.0,0.02879397,19.0,9.5,27.0,132.0,55.0,518.0,9.5986,0.95,10.0,5.0,0.031947,campaign_size_corrected_weak_n2_descriptor_clustering_seed101_20260611T122958_dc467cf6,
local_ids,41,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.8584,0.4076445581490716,0,102,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.0960329579538666,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.15890567045031,12.037550658865475,11.10952789978871,4.171348681988056,7.866201976877419,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_strong_n5_local_ids_seed41_20260611T122757_e4f65bf8,0.0
fcgnn,41,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2229714285714286,0.0800098036781481,25,89,0.25,1.0,0.4,5,15,1.0,0.0,1.0,0.0,1.0,2,1,0,25,0.03052970796125,0.0361477920087054,0.002498582995031,1.1995672499760983,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",10.811360036700355,10.805438114719262,10.05771141336665,1.5331207362750596,9.272317378444203,0,0,0.0,597.0,1194.0,undirected_nx_bidirectional_pyg,5.97,5.5,0.03,17.0,8.5,29.0,50.0,92.0,505.0,15.4104,0.95,10.0,5.0,0.030154,campaign_size_corrected_weak_n5_fcgnn_seed41_20260611T123018_0e5462d3,
fcgnn,101,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.4005263157894737,0.0432562615120597,10,103,0.1,1.0,0.1818181818181818,2,18,1.0,1.0,1.0,1.0,1.0,1,1,0,17,0.0293679579626768,0.0387250420171767,0.0024695000029169,1.0934141670004465,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",12.587485232733332,12.638847909907463,12.421811613492094,-0.0089511030200272,12.647799012927493,0,0,0.0,573.0,1146.0,undirected_nx_bidirectional_pyg,5.73,5.0,0.02879397,19.0,9.5,27.0,132.0,55.0,518.0,9.5986,0.95,10.0,5.0,0.028999,campaign_size_corrected_weak_n2_fcgnn_seed101_20260611T123000_a2e707a5,
fcgnn,67,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2608,0.083354060538911,25,95,0.25,1.0,0.4,5,15,1.0,1.0,1.0,1.0,1.0,1,1,0,21,0.0297691249870695,0.0394427090068347,0.0020923749543726,1.1215871670283375,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",10.21684701830419,10.137906092982115,9.637290949598384,2.479026519626366,7.658879573355751,0,0,0.0,565.0,1130.0,undirected_nx_bidirectional_pyg,5.65,5.0,0.02839196,18.0,9.0,27.0,86.0,85.0,480.0,15.0442,0.95,10.0,5.0,0.029409,campaign_size_corrected_weak_n5_fcgnn_seed67_20260611T123027_1de465ea,
local_ids,97,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.9692105263157896,0.4672037510656436,0,98,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.0172242079861462,campaign_size_corrected,strong,2,20,200,10,200,2,"Chevrolet=1,Kia=1",13.028963176362057,13.028970584406906,13.028341756880936,4.076047219482176,8.952923364924729,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_strong_n2_local_ids_seed97_20260611T122735_81e225ec,0.0
local_ids,97,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.1935333333333333,0.1587331160432976,50,65,0.5,1.0,0.6666666666666666,10,10,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.0979205000330694,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",13.101742262832232,13.10650584943028,12.473171348940545,4.171104053455096,8.935401795975183,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n10_local_ids_seed97_20260611T123125_d812516e,0.0
descriptor_clustering,53,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.2136842105263157,0.0330705357870486,10,106,0.1,1.0,0.1818181818181818,2,18,1.0,1.0,1.0,1.0,1.0,1,1,0,14,0.0307716249953955,,0.0015217910404317,1.0720815410022624,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",12.298829153860158,12.195079160523823,11.167675578252236,1.1695601455029252,11.0255190150209,0,0,0.0,467.0,934.0,undirected_nx_bidirectional_pyg,4.67,4.5,0.02346734,19.0,9.5,28.0,114.0,47.0,420.0,10.0642,0.95,10.0,5.0,0.030309,campaign_size_corrected_weak_n2_descriptor_clustering_seed53_20260611T122936_60dae142,
standard_gnn,23,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.7806666666666666,0.4688946008467045,0,69,0.5,1.0,0.6666666666666666,10,10,1.0,0.0,1.0,0.0,1.0,3,1,0,44,0.0316204999689944,0.0376984589966014,0.0034277500235475,1.1612321250140667,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.2601454767049,200.98427056425655,200.48605009406367,95.66932533260903,105.31494523164751,0,0,0.0,1021.0,2042.0,undirected_nx_bidirectional_pyg,10.21,12.0,0.05130653,17.0,8.5,30.0,100.0,160.0,861.0,15.6709,0.95,10.0,5.0,0.031229,campaign_size_corrected_strong_n10_standard_gnn_seed23_20260611T122836_6d98c384,
fcgnn,11,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2642,0.1705960169250554,50,81,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,35,0.0315323749673552,0.0414900420000776,0.0022097089677117,1.1957107500056736,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",12.172190168224096,12.163536759477664,11.575663563599628,2.606972496040905,9.55656426343676,0,0,0.0,723.0,1446.0,undirected_nx_bidirectional_pyg,7.23,7.0,0.03633166,29.0,14.5,38.0,100.0,165.0,558.0,22.8216,0.95,10.0,5.0,0.031139,campaign_size_corrected_weak_n10_fcgnn_seed11_20260611T123050_122fea34,
fcgnn,83,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.1463157894736842,0.0311216467568626,10,96,0.1,1.0,0.1818181818181818,2,18,1.0,1.0,1.0,1.0,1.0,1,1,0,14,0.0304291250067763,0.0372325839707627,0.0023261670139618,1.0862762079923414,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",10.147123873492228,10.123857958274924,9.027071171201818,1.8417917028379984,8.282066255436925,0,0,0.0,518.0,1036.0,undirected_nx_bidirectional_pyg,5.18,5.0,0.02603015,18.0,9.0,29.0,129.0,52.0,466.0,10.0386,0.95,10.0,5.0,0.030065,campaign_size_corrected_weak_n2_fcgnn_seed83_20260611T122951_c27d3755,
local_ids,97,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.818,0.5144007693967566,0,82,0.5,1.0,0.6666666666666666,10,10,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.089784417010378,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.10644689874417,200.92453164240467,200.092705352627,95.86401492294328,105.0605167194614,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_strong_n10_local_ids_seed97_20260611T122907_a01a757d,0.0
local_ids,83,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2116,0.1623421666328202,50,61,0.5,1.0,0.6666666666666666,10,10,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.09777904197108,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",12.339301636056774,12.352843668248134,11.633867833256469,2.6732466992567843,9.67959696899135,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n10_local_ids_seed83_20260611T123120_21c6c8b7,0.0
local_ids,53,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2281333333333333,0.1640278908480361,50,77,0.5,1.0,0.6666666666666666,10,10,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.1253861670265906,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",13.30875861169964,13.319754079255214,12.51809227431575,3.030275351728691,10.289478727526522,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n10_local_ids_seed53_20260611T123106_03c5f4a7,0.0
descriptor_clustering,83,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2116,0.1623421666328202,50,61,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,52,0.0445913330186158,,0.0016469160327687,1.2185340840369463,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",12.339301636056774,12.352843668248134,11.633867833256469,2.6732466992567843,9.67959696899135,0,0,0.0,700.0,1400.0,undirected_nx_bidirectional_pyg,7.0,7.5,0.03517588,17.0,8.5,28.0,100.0,183.0,517.0,26.1429,0.95,10.0,5.0,0.044155,campaign_size_corrected_weak_n10_descriptor_clustering_seed83_20260611T123121_71e4e697,
fcgnn,71,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.7965333333333333,0.4659443395107318,0,80,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,76,0.0303530829842202,0.042441957979463,0.0022242079721763,1.166694584011566,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.10265562792725,200.8174652733805,200.05782591359116,95.12576722130238,105.69169805207808,0,0,0.0,965.0,1930.0,undirected_nx_bidirectional_pyg,9.65,11.5,0.04849246,21.0,10.5,30.0,100.0,195.0,770.0,20.2073,0.95,10.0,5.0,0.029961,campaign_size_corrected_strong_n10_fcgnn_seed71_20260611T122901_787804a5,
descriptor_clustering,11,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.8290666666666666,0.5090944093934857,0,72,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,81,0.0317507500294595,,0.0014813340385444,1.1352199590182863,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.35096056664227,201.25255463048595,200.46338950324716,97.09293229615388,104.15962233433208,0,0,0.0,962.0,1924.0,undirected_nx_bidirectional_pyg,9.62,12.0,0.04834171,21.0,10.5,32.0,100.0,239.0,723.0,24.8441,0.95,10.0,5.0,0.031342,campaign_size_corrected_strong_n10_descriptor_clustering_seed11_20260611T122830_80466fa4,
fcgnn,11,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.2221052631578947,0.0335479721137107,10,105,0.1,1.0,0.1818181818181818,2,18,1.0,0.0,1.0,0.0,1.0,3,1,0,63,0.0319122500368393,0.034204583032988,0.0026094590430147,1.1893127919756807,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",10.228042721977316,10.281975245026306,9.514143206496636,-0.9309420575739384,11.212917302600244,0,0,0.0,473.0,946.0,undirected_nx_bidirectional_pyg,4.73,4.0,0.02376884,28.0,14.0,39.0,124.0,52.0,421.0,10.9937,0.95,10.0,5.0,0.031549,campaign_size_corrected_weak_n2_fcgnn_seed11_20260611T122920_947cc601,
fcgnn,67,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.7859333333333334,0.4749787527580166,0,67,0.5,1.0,0.6666666666666666,10,10,1.0,0.0,1.0,0.0,1.0,3,1,0,101,0.0306176249869167,0.0419461249839514,0.0028341670404188,1.1622688330244273,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.0660270140113,200.96278198606183,200.1894433707207,95.82356819067368,105.1392137953882,0,0,0.0,996.0,1992.0,undirected_nx_bidirectional_pyg,9.96,11.5,0.05005025,11.0,5.5,17.0,100.0,194.0,802.0,19.4779,0.95,10.0,5.0,0.030239,campaign_size_corrected_strong_n10_fcgnn_seed67_20260611T122856_a0d607bf,
