method,seed,scenario_key,campaign_size,coordination_strength,tp,fp,tn,fn,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,weak_malicious_recovered,weak_benign_promoted,vehicle_precision,vehicle_recall,vehicle_f1,attacked_vehicles_recovered,benign_vehicles_incorrectly_included,campaign_detection_rate,campaign_precision,campaign_recall,campaign_f1,false_campaign_alert_rate,n_detected_campaign_clusters,n_ground_truth_campaigns,incorrect_campaign_merging,coordinated_events,runtime_graph_construction_sec,runtime_gnn_inference_sec,runtime_clustering_sec,runtime_total_sec,runtime_local_ids_sec,scenario_id
standard_gnn,53,S2_non_coordinated,10,0.25,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9612549019607844,0.9258897419100875,0,181,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.5,1,10,1,14,0.0429431669763289,0.0485861250199377,0.0032741670147515,0.3784662920515984,,S2
fcgnn,37,S2_non_coordinated,5,0.25,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,186,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,20,0.0400831659790128,0.0537073329905979,0.0040853330283425,0.3891990419942885,,S2
local_ids,41,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9995833333333332,0.9929545454545454,0,168,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,,,,0.2579542500316165,0.0,S2
descriptor_clustering,53,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0828646669979207,,0.0020129170152358,0.3873827080242336,,S2
standard_gnn,41,S2_non_coordinated,5,0.25,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,0.9998333333333332,0.9988307692307692,0,168,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,5,0,26,0.0420553329749964,0.0488930830033496,0.0034459169837646,0.3851927499636076,,S2
descriptor_clustering,83,S2_non_coordinated,10,0.25,10,1,0,0,0.2268041237113402,1.0,0.3697478991596639,1.0,0.0,0.9731439393939394,0.9507058605534704,0,193,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,91,0.0488836669828742,,0.0021754999761469,0.3554057090077549,,S2
fcgnn,53,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0384339169831946,0.0540728750056587,0.00293341698125,0.4443239169777371,,S2
descriptor_clustering,23,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,174,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.5,1,2,1,20,0.0382667079684324,,0.0022217499790713,0.3486726250266656,,S2
descriptor_clustering,37,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,186,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.034138334041927,,0.0017826660186983,0.3135932920267805,,S2
fcgnn,71,S2_non_coordinated,2,0.25,2,1,0,0,0.0536277602523659,1.0,0.1017964071856287,1.0,0.0,0.9368627450980392,0.7074841624278903,0,178,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0348999590496532,0.050914958002977,0.0030104579636827,0.4635658750194125,,S2
local_ids,11,S2_non_coordinated,10,0.0,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,0.0,0,10,0,0,,,,0.2908961249631829,0.0,S2
fcgnn,101,S2_non_coordinated,10,0.25,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9690780141843972,0.9395021184347138,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.5,1,10,1,26,0.0476093749748542,0.0529841249808669,0.0035537499934434,0.391216916963458,,S2
fcgnn,11,S2_non_coordinated,5,0.25,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,5,0,92,0.040683125029318,0.0562297090073116,0.0034207919961772,0.3852007499663159,,S2
descriptor_clustering,11,S2_non_coordinated,5,0.0,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,30,0.0370450830087065,,0.0018527500214986,0.3137543330085464,,S2
local_ids,23,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,174,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,,,,0.364953999989666,0.0,S2
local_ids,67,S2_non_coordinated,10,0.0,10,1,0,0,0.1825613079019073,1.0,0.3087557603686636,1.0,0.0,0.9555721393034826,0.8939922351551733,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,0.0,0,10,0,0,,,,0.3809063750086352,0.0,S2
local_ids,11,S2_non_coordinated,2,0.25,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,,,,0.2735719580086879,0.0,S2
local_ids,23,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,174,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,,,,0.2516338329878635,0.0,S2
descriptor_clustering,71,S2_non_coordinated,5,0.25,5,1,0,0,0.1017964071856287,1.0,0.1847826086956521,1.0,0.0,0.916470588235294,0.7395244363356515,0,178,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,0.0,0,5,0,0,0.0383524580392986,,0.0019227920565754,0.4125252920202911,,S2
standard_gnn,37,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,186,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0365996249602176,0.1387953750090673,0.0029437499470077,0.549279166967608,,S2
local_ids,37,S2_non_coordinated,5,0.25,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,186,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,0.0,0,5,0,0,,,,0.2781598339788615,0.0,S2
descriptor_clustering,101,S2_non_coordinated,5,0.25,5,1,0,0,0.127906976744186,1.0,0.2268041237113402,1.0,0.0,0.9344696969696972,0.8042765966665713,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,16,0.0411102910293266,,0.0021307920105755,0.3405019170022569,,S2
standard_gnn,97,S2_non_coordinated,10,0.0,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.75,3,10,0,47,0.0477178749861195,0.0521518750465475,0.0039514590171165,0.3999435000005178,,S2
descriptor_clustering,41,S2_non_coordinated,10,0.0,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9737056737588652,0.9478363049990268,0,168,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.5,1,10,1,48,0.1288844170048833,,0.0022113330196589,0.4259888749802485,,S2
standard_gnn,11,S2_non_coordinated,5,0.25,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,10,0.040589208016172,0.0489097089739516,0.0036041249986737,0.467214124975726,,S2
descriptor_clustering,83,S2_non_coordinated,10,0.0,10,1,0,0,0.2268041237113402,1.0,0.3697478991596639,1.0,0.0,0.9731439393939394,0.9507058605534704,0,193,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,91,0.0450083339819684,,0.0020427500130608,0.3358996660099365,,S2
fcgnn,101,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9978333333333332,0.975037037037037,0,175,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0366815829765982,0.0518091249978169,0.0032516249921172,0.3746786669944413,,S2
standard_gnn,101,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9978333333333332,0.975037037037037,0,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.5,1,2,1,10,0.0376199159654788,0.0465074999956414,0.0030987499631009,0.3740740840439684,,S2
descriptor_clustering,11,S2_non_coordinated,10,0.0,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,126,0.0454315830138511,,0.0022046250523999,0.3457907919655554,,S2
standard_gnn,23,S2_non_coordinated,5,0.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,174,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,0.0,0,5,0,0,0.0385369579889811,0.0450224590022116,0.0030192920239642,0.356872167030815,,S2
descriptor_clustering,71,S2_non_coordinated,10,0.0,10,1,0,0,0.2125984251968504,1.0,0.3506493506493506,1.0,0.0,0.9499588477366254,0.8962316651173461,0,178,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,93,0.0458362919744104,,0.0021177909802645,0.4128922080271877,,S2
fcgnn,23,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,174,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.5,1,2,1,14,0.0377424170146696,0.0551782500115223,0.0037595419562421,0.3967549169901758,,S2
fcgnn,41,S2_non_coordinated,10,0.0,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9737056737588652,0.9478363049990268,0,168,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,59,0.0466081670019775,0.0557765000266954,0.0034464169875718,0.3941447919933125,,S2
descriptor_clustering,67,S2_non_coordinated,10,0.25,10,1,0,0,0.1825613079019073,1.0,0.3087557603686636,1.0,0.0,0.9555721393034826,0.8939922351551733,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,105,0.043192041979637,,0.0020128329633735,0.4273642919724807,,S2
fcgnn,41,S2_non_coordinated,5,0.25,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,0.9998333333333332,0.9988307692307692,0,168,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,19,0.0390032909926958,0.0504687909851782,0.0032742079929448,0.3639906669850461,,S2
descriptor_clustering,101,S2_non_coordinated,10,0.25,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9690780141843972,0.9395021184347138,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.5,1,10,1,56,0.0446285000070929,,0.0021186249796301,0.340846374980174,,S2
descriptor_clustering,97,S2_non_coordinated,10,0.25,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.5,1,10,1,70,0.0486754169687628,,0.0019889579853042,0.4387584580108523,,S2
standard_gnn,101,S2_non_coordinated,5,0.0,5,1,0,0,0.127906976744186,1.0,0.2268041237113402,1.0,0.0,0.9344696969696972,0.8042765966665713,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,14,0.0437640419695526,0.0428274170262739,0.0036395839997567,0.4300377910258248,,S2
descriptor_clustering,67,S2_non_coordinated,2,0.0,2,1,0,0,0.0476190476190476,1.0,0.0909090909090909,1.0,0.0,0.95,0.7512363683662887,0,175,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0342468330054543,,0.0018231670255772,0.3151799999759532,,S2
fcgnn,71,S2_non_coordinated,5,0.0,5,1,0,0,0.1017964071856287,1.0,0.1847826086956521,1.0,0.0,0.916470588235294,0.7395244363356515,0,178,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,68,0.0391898750094696,0.0544002919923514,0.003447082999628,0.3816815839963965,,S2
local_ids,53,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,,,,0.2675173750030808,0.0,S2
descriptor_clustering,23,S3_strong_campaign,5,1.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,174,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,50,0.0378552909824065,,0.0018125000060535,0.370906709053088,,S3
fcgnn,97,S3_strong_campaign,5,1.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,177,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,47,0.0410466250032186,0.0510322090121917,0.0032524580019526,0.4423682499909773,,S3
standard_gnn,53,S3_strong_campaign,10,1.0,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9612549019607844,0.9258897419100875,0,181,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,18,0.0474838750087656,0.0495590830105356,0.003358207992278,0.577191166987177,,S3
local_ids,11,S3_strong_campaign,10,1.0,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.506927500013262,0.0,S3
fcgnn,11,S3_strong_campaign,10,1.0,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,67,0.0470388339599594,0.0626308339997194,0.003733999968972,0.4985344589804299,,S3
standard_gnn,71,S3_strong_campaign,2,1.0,2,1,0,0,0.0536277602523659,1.0,0.1017964071856287,1.0,0.0,0.9368627450980392,0.7074841624278903,0,178,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0370837499503977,0.0422583750332705,0.0028950000414624,0.4623063330072909,,S3
descriptor_clustering,71,S3_strong_campaign,5,1.0,5,1,0,0,0.1017964071856287,1.0,0.1847826086956521,1.0,0.0,0.916470588235294,0.7395244363356515,0,178,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,30,0.0390435409499332,,0.0019272919744253,0.3801173330284655,,S3
local_ids,67,S3_strong_campaign,5,1.0,5,1,0,0,0.0909090909090909,1.0,0.1666666666666666,1.0,0.0,0.9374444444444444,0.7836185492648365,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.2984373749932274,0.0,S3
standard_gnn,101,S3_strong_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9978333333333332,0.975037037037037,0,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0351175830001011,0.0450518329744227,0.0032676659757271,0.3894380410201847,,S3
standard_gnn,83,S3_strong_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,193,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0365185000118799,0.0459321250091306,0.0032319580204784,0.4800912080099806,,S3
fcgnn,71,S3_strong_campaign,2,0.75,2,1,0,0,0.0536277602523659,1.0,0.1017964071856287,1.0,0.0,0.9368627450980392,0.7074841624278903,0,178,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0363806250388734,0.0490797499660402,0.0033622090122662,0.4011109999846667,,S3
descriptor_clustering,23,S3_strong_campaign,10,1.0,10,1,0,0,0.2366412213740458,1.0,0.382716049382716,1.0,0.0,0.9942652329749104,0.9899938814787012,0,174,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,92,0.0447585830115713,,0.0020517499651759,0.4386203330359421,,S3
local_ids,23,S3_strong_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,174,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3742477499763481,0.0,S3
local_ids,37,S3_strong_campaign,10,1.0,10,1,0,0,0.2346938775510204,1.0,0.3801652892561983,1.0,0.0,0.9784420289855074,0.9580723862755244,0,186,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.4636362090241164,0.0,S3
local_ids,97,S3_strong_campaign,10,1.0,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3768024999881163,0.0,S3
local_ids,53,S3_strong_campaign,10,0.75,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9612549019607844,0.9258897419100875,0,181,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.351397333026398,0.0,S3
local_ids,11,S3_strong_campaign,5,1.0,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3244857499958016,0.0,S3
fcgnn,11,S3_strong_campaign,5,1.0,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,32,0.0401220830390229,0.0512138329795561,0.0035616669920273,0.4311651659663766,,S3
local_ids,97,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,177,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.2895587920211255,0.0,S3
descriptor_clustering,67,S3_strong_campaign,10,1.0,10,1,0,0,0.1825613079019073,1.0,0.3087557603686636,1.0,0.0,0.9555721393034826,0.8939922351551733,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0415586670278571,,0.0019015420111827,0.4053539159940555,,S3
local_ids,23,S3_strong_campaign,10,0.75,10,1,0,0,0.2366412213740458,1.0,0.382716049382716,1.0,0.0,0.9942652329749104,0.9899938814787012,0,174,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.379473292035982,0.0,S3
standard_gnn,37,S3_strong_campaign,10,1.0,10,1,0,0,0.2346938775510204,1.0,0.3801652892561983,1.0,0.0,0.9784420289855074,0.9580723862755244,0,186,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,13,0.0474147080094553,0.0493960420135408,0.0035725839552469,0.4996761250076815,,S3
fcgnn,67,S3_strong_campaign,10,0.75,10,1,0,0,0.1825613079019073,1.0,0.3087557603686636,1.0,0.0,0.9555721393034826,0.8939922351551733,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,0.0,1.0,0.0,1.0,2,1,0,24,0.0434141249861568,0.0492840000079013,0.0036407909938134,0.5511139999725856,,S3
fcgnn,71,S3_strong_campaign,2,1.0,2,1,0,0,0.0536277602523659,1.0,0.1017964071856287,1.0,0.0,0.9368627450980392,0.7074841624278903,0,178,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,14,0.0334071660181507,0.0451323330053128,0.003635375003796,0.3874248339561745,,S3
fcgnn,11,S3_strong_campaign,10,0.75,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,21,0.045838082965929,0.0521519579924643,0.0036783330142498,0.4833424580283463,,S3
local_ids,83,S3_strong_campaign,10,1.0,10,1,0,0,0.2268041237113402,1.0,0.3697478991596639,1.0,0.0,0.9731439393939394,0.9507058605534704,0,193,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3790226670098491,0.0,S3
standard_gnn,101,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9978333333333332,0.975037037037037,0,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0371492080157622,0.0461701249587349,0.0046302499831654,0.4965584590099752,,S3
fcgnn,101,S3_strong_campaign,5,0.75,5,1,0,0,0.127906976744186,1.0,0.2268041237113402,1.0,0.0,0.9344696969696972,0.8042765966665713,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0403557080426253,0.0502268750569783,0.0030287079862318,0.4380891249747947,,S3
fcgnn,11,S3_strong_campaign,10,1.0,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,67,0.04763891705079,0.0520404999842867,0.0037433330435305,0.5867349999607541,,S3
descriptor_clustering,67,S3_strong_campaign,2,1.0,2,1,0,0,0.0476190476190476,1.0,0.0909090909090909,1.0,0.0,0.95,0.7512363683662887,0,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0364848329918459,,0.001947916985955,0.3541190840187482,,S3
fcgnn,11,S3_strong_campaign,2,0.75,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,12,0.0343474160181358,0.04620108299423,0.0046514170244336,0.3792666670051403,,S3
local_ids,71,S3_strong_campaign,10,0.75,10,1,0,0,0.2125984251968504,1.0,0.3506493506493506,1.0,0.0,0.9499588477366254,0.8962316651173461,0,178,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3757506250403821,0.0,S3
fcgnn,41,S3_strong_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9995833333333332,0.9929545454545454,0,168,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,17,0.0361267499974928,0.0497578750364482,0.0034987920080311,0.46343716600677,,S3
standard_gnn,67,S3_strong_campaign,2,1.0,2,1,0,0,0.0476190476190476,1.0,0.0909090909090909,1.0,0.0,0.95,0.7512363683662887,0,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0364730830187909,0.0464124580030329,0.003053083026316,0.3925888749654405,,S3
descriptor_clustering,71,S3_strong_campaign,2,0.75,2,1,0,0,0.0536277602523659,1.0,0.1017964071856287,1.0,0.0,0.9368627450980392,0.7074841624278903,0,178,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0362859579618088,,0.0017609159694984,0.3547493329970166,,S3
fcgnn,67,S3_strong_campaign,10,1.0,10,1,0,0,0.1825613079019073,1.0,0.3087557603686636,1.0,0.0,0.9555721393034826,0.8939922351551733,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,56,0.0451679580146446,0.0526190420496277,0.0036652499693445,0.5603109170333482,,S3
descriptor_clustering,11,S3_strong_campaign,5,0.75,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0383492080145515,,0.0019050000119023,0.378857749979943,,S3
fcgnn,67,S3_strong_campaign,5,0.75,5,1,0,0,0.0909090909090909,1.0,0.1666666666666666,1.0,0.0,0.9374444444444444,0.7836185492648365,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0367018330143764,0.0454022079939022,0.0029297919827513,0.4033327919896692,,S3
descriptor_clustering,37,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,186,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0352992500411346,,0.0019484160002321,0.3594739580294117,,S3
fcgnn,53,S3_strong_campaign,10,1.0,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9612549019607844,0.9258897419100875,0,181,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,70,0.0456068339990451,0.0544572090147994,0.0033831659820862,0.5682435409980826,,S3
descriptor_clustering,67,S3_strong_campaign,10,0.75,10,1,0,0,0.1825613079019073,1.0,0.3087557603686636,1.0,0.0,0.9555721393034826,0.8939922351551733,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,0.0,1.0,0.0,1.0,3,1,0,45,0.0448560419608838,,0.0020783339859917,0.4271460830350406,,S3
fcgnn,37,S3_strong_campaign,10,0.75,10,1,0,0,0.2346938775510204,1.0,0.3801652892561983,1.0,0.0,0.9784420289855074,0.9580723862755244,0,186,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,0.0,1.0,0.0,1.0,2,1,0,45,0.0463447080110199,0.0503990419674664,0.003771791991312,0.4974269579979591,,S3
